最高気温(℃),平均気温(℃),降水量の合計(mm),日照時間(時間),平均風速(m/s),平均雲量(10分比),平均湿度(％),子供割合,ice1,ice2,ice3,ice4,ice5,ice6,ice7,ice8,売り上げ
14.5,7.7,45.58923620043225,9.0,1.5,2.0,67.0,11.4,400,150,100,300,350,250,150,150,0.4122065165337915
28.0,23.4,0.0,9.6,2.1,6.3,65.0,12.6,250,400,350,150,350,100,350,100,0.6232818901188583
10.0,4.1,41.975739519106476,10.5,3.8,0.5,51.0,10.8,300,250,150,450,350,200,200,250,0.4147076717525325
23.7,19.7,158.72334927713484,1.1,2.9,8.0,66.0,11.0,100,450,200,250,200,200,450,150,0.4344748662232271
29.900000000000002,25.7,0.0,1.5,2.0,10.0,80.0,11.4,250,300,350,200,100,100,250,350,0.6204503351028722
26.7,22.8,232.0967015624621,3.8,2.7,10.0,68.0,11.4,200,350,100,350,300,350,300,300,0.4481101962866858
31.0,26.7,1.9448686425865644,8.1,3.6,8.5,71.0,11.3,150,200,200,150,200,250,450,150,0.4813449856914935
17.6,16.5,4.670714355089379,0.0,2.1,10.0,87.0,11.4,100,150,450,200,250,250,300,150,0.4206947684213161
22.1,16.0,24.6569814617978,10.1,3.1,1.5,55.0,12.6,350,400,300,450,250,400,250,300,0.4572273104776703
12.3,11.7,46.83825355359528,0.0,2.6,10.0,84.0,11.9,100,250,250,100,300,450,250,100,0.40550987514167863
16.0,12.799999999999999,0.0,3.2,4.6,6.8,70.0,10.9,450,200,200,150,150,150,250,450,0.5908889007359774
31.1,25.4,18.090977952147718,6.7,2.5,9.3,73.0,10.9,250,450,100,100,200,200,100,150,0.434232823358305
28.1,22.3,0.0,11.9,2.6,7.5,67.0,11.0,150,300,150,150,100,200,300,100,0.5980244193762623
14.600000000000001,10.799999999999999,5.3677013338796815,8.2,4.0,7.3,64.0,11.0,200,450,200,100,100,250,100,250,0.4085069610332569
25.3,20.599999999999998,0.0,7.0,3.2,6.0,60.0,12.6,300,350,300,300,200,100,100,250,0.6069721332267783
34.099999999999994,31.2,0.0,6.7,3.0,8.3,68.0,10.9,450,350,100,200,150,200,300,250,0.6389120738071015
32.5,28.4,6.5550290884378795,1.1,2.8,10.0,62.0,11.9,450,150,100,400,250,400,100,400,0.4597215795069941
25.900000000000002,20.2,0.0,6.2,3.1,9.3,66.0,11.0,150,300,200,450,100,300,150,100,0.6049334136152683
22.400000000000002,18.8,0.0,3.6,5.6,7.3,57.0,11.0,200,100,250,450,200,400,150,100,0.599496827984575
25.400000000000002,19.2,0.0,12.2,2.3,8.0,58.0,12.6,100,450,250,250,100,250,300,350,0.6163728958798521
24.400000000000002,17.9,59.71870900236254,8.5,2.9,8.5,60.0,12.6,400,150,350,200,250,100,400,300,0.439799906366353
10.9,6.4,26.157093541911912,8.0,2.6,4.5,52.0,11.0,250,250,350,400,100,250,400,300,0.42140431314599064
37.0,31.7,36.97463493857465,13.1,2.3,4.0,60.0,11.4,450,450,250,200,250,450,200,400,0.4828843220698262
15.5,9.6,0.0,10.6,3.0,5.3,48.0,10.8,400,300,150,200,300,200,100,350,0.5905491141340591
26.3,24.5,37.57673792028962,1.4,1.8,10.0,77.0,10.9,100,350,100,450,100,400,100,300,0.43721806872120106
10.8,8.7,0.0,3.6,2.7,8.5,61.0,11.0,200,100,200,450,150,150,100,100,0.5527195391204849
28.900000000000002,25.099999999999998,0.0,2.3,2.8,9.3,73.0,10.8,400,450,200,400,150,400,150,450,0.6525035378838347
15.700000000000001,9.299999999999999,0.0,8.0,3.1,4.5,69.0,11.0,300,400,350,400,200,350,450,450,0.6324561283706531
20.3,14.2,0.0,8.7,2.4,1.8,67.0,10.9,250,350,200,450,450,150,200,200,0.6142209140677027
29.2,24.9,0.0,5.2,2.4,7.5,71.0,11.0,450,400,100,200,450,100,200,200,0.6306439331604221
25.5,22.099999999999998,32.726142016000004,3.2,3.9,10.0,77.0,11.3,150,450,300,450,200,400,300,350,0.4583568644408848
17.900000000000002,16.3,0.0,0.0,4.7,10.0,88.0,11.0,350,100,450,250,350,350,300,400,0.6210166461060694
11.700000000000001,7.5,0.0,8.3,4.8,3.8,57.0,11.3,350,150,150,150,450,100,450,300,0.5847727419014475
26.1,22.5,74.41049309851923,3.6,3.5,10.0,74.0,11.4,450,100,400,450,250,300,200,250,0.4527090945921127
35.5,31.099999999999998,40.31682127122363,11.5,2.8,8.0,71.0,11.0,350,450,300,150,350,300,450,150,0.4746547145759043
21.5,15.799999999999999,0.0,13.0,3.5,1.5,43.0,11.3,400,350,250,300,450,100,450,100,0.6256603963322867
33.4,29.7,0.0,5.4,2.7,9.3,80.0,10.8,200,350,350,150,250,400,200,450,0.652843324485753
31.6,27.8,0.0,13.5,5.1,2.8,65.0,11.9,150,400,100,200,450,300,250,300,0.6389120738071015
12.5,7.2,0.0,7.8,1.7,2.0,59.0,11.3,400,450,400,450,200,350,450,300,0.6304174087591431
25.3,22.4,0.0,0.0,2.7,10.0,92.0,11.0,150,450,450,300,300,200,200,300,0.6308704575617009
22.400000000000002,18.8,0.0,3.6,5.6,7.3,57.0,12.6,350,200,300,350,100,200,400,100,0.6033477428063162
33.199999999999996,29.3,0.0,1.4,1.6,9.8,78.0,11.3,250,450,200,250,300,250,200,200,0.638798811606462
26.6,21.7,0.0,6.0,2.8,7.5,56.0,10.9,450,450,150,150,100,300,300,450,0.6357407321891971
10.5,5.3,33.685139479174865,9.7,4.1,3.5,50.0,11.3,300,350,200,300,100,250,200,300,0.4099474085942842
23.6,18.9,0.0,5.2,3.0,9.3,66.0,11.3,200,200,350,150,400,150,100,150,0.5957591753634734
10.200000000000001,5.2,0.0,8.5,2.8,5.8,56.0,11.9,150,300,300,450,100,300,450,250,0.5902093275321407
26.3,19.4,0.0,12.6,2.9,0.0,54.0,11.0,200,100,150,400,400,300,150,150,0.6118424078542745
13.0,11.6,15.278754446067673,0.0,3.9,10.0,91.0,11.3,100,150,150,200,450,250,150,400,0.4096247482087854
25.400000000000002,20.2,0.0,3.8,2.3,8.8,81.0,11.3,400,400,350,400,150,300,400,250,0.645707805845468
15.700000000000001,9.7,0.0,9.3,2.4,1.3,73.0,11.0,100,350,250,350,450,350,300,450,0.6189779264945594
12.0,10.7,0.0,0.0,3.5,10.0,83.0,11.3,100,250,400,100,450,450,150,350,0.5925878337455691
28.1,22.8,34.32197317620173,8.6,2.8,5.8,49.0,11.9,150,150,300,200,450,250,100,350,0.4404453657776414
17.7,13.399999999999999,0.0,6.9,3.1,5.3,66.0,11.3,400,250,350,250,300,450,350,250,0.6238482011220554
34.8,30.4,0.0,10.6,2.9,9.3,68.0,11.3,150,400,100,250,100,150,400,250,0.6310969819629798
26.1,20.2,0.0,13.3,4.0,3.8,32.0,11.9,400,350,200,400,250,350,250,450,0.6496719828678486
29.1,24.9,0.42631829974176194,4.3,2.1,9.8,71.0,11.3,350,300,150,300,450,150,150,350,0.5930613760685648
15.700000000000001,10.299999999999999,0.0,6.6,2.0,9.0,75.0,11.9,400,400,400,200,350,150,350,300,0.6164861580804917
11.5,6.3,0.0,8.0,3.4,3.8,67.0,11.3,400,150,400,300,300,450,100,250,0.5959856997647522
10.100000000000001,8.299999999999999,0.0,1.7,2.8,7.8,75.0,11.9,100,450,100,350,150,300,400,250,0.5792228940701146
34.599999999999994,29.9,142.47760011540706,7.7,3.3,7.3,56.0,12.6,200,350,450,400,400,400,250,300,0.48223886265853816
17.6,16.5,0.0,0.0,2.1,10.0,87.0,11.4,350,150,350,150,300,250,150,200,0.5890767055257463
33.8,29.099999999999998,0.0,7.2,4.7,4.8,77.0,11.0,100,100,250,200,200,400,400,200,0.6303041465585039
5.5,4.5,1.56809137253593,0.4,2.0,7.5,90.0,10.8,150,400,350,200,150,300,300,200,0.4557098005234887
10.200000000000001,6.0,36.32687149033439,9.6,6.8,2.5,48.0,11.4,300,100,450,400,450,200,350,100,0.41922588763154833
15.0,10.2,0.0,8.7,2.0,0.8,62.0,10.9,300,150,300,300,300,300,400,150,0.5977978949749834
24.5,20.8,0.0,6.2,3.8,9.8,67.0,12.6,200,450,350,100,300,150,350,200,0.6159198470772944
8.1,4.0,0.0,9.3,4.2,3.5,51.0,11.3,450,400,100,200,250,250,250,100,0.570614966821517
16.2,10.7,0.0,7.4,3.5,9.3,49.0,11.9,400,100,150,200,200,450,450,250,0.6005161877903301
7.1,3.7,47.01479931936265,1.1,4.2,10.0,89.0,11.3,450,300,400,450,450,250,200,300,0.4306827921819102
18.400000000000002,12.5,0.0,11.5,5.5,0.0,44.0,11.4,250,250,350,350,150,150,350,200,0.5981376815769017
13.200000000000001,9.1,0.0,0.7,4.7,9.5,84.0,11.0,350,100,450,250,200,300,100,150,0.5777504854618019
10.0,4.5,0.0,9.6,1.9,0.3,57.0,10.9,350,200,400,150,200,200,350,450,0.5900960653315013
14.600000000000001,8.6,0.0,9.0,1.7,5.8,60.0,11.3,350,250,300,150,250,200,100,300,0.5817146624841824
26.0,22.099999999999998,21.110973555062404,4.4,2.1,9.5,59.0,11.0,400,450,400,300,200,350,350,300,0.46416599937274944
12.4,9.6,0.0,9.5,5.1,2.8,56.0,12.6,250,400,350,150,450,250,300,200,0.5982509437775412
37.8,31.9,52.21160156635563,13.5,2.4,1.8,59.0,11.0,250,300,200,250,350,100,350,100,0.4585989117201156
22.1,16.4,25.09846216860984,10.2,4.0,3.3,58.0,11.0,100,450,350,300,400,150,200,250,0.43899308210628224
10.100000000000001,5.8,0.0,6.5,3.0,4.8,63.0,11.3,150,150,350,200,150,400,400,150,0.5727669486336665
28.1,21.8,0.0,10.5,2.3,2.3,69.0,11.4,150,400,200,250,150,300,400,100,0.6199972863003144
28.2,25.599999999999998,0.0,0.3,2.0,10.0,93.0,11.9,150,450,350,100,100,250,300,450,0.6289450001508304
28.7,23.3,0.0,7.8,4.2,7.8,63.0,12.6,350,350,250,450,250,250,150,200,0.6342683235808844
23.7,20.7,0.0,3.8,3.8,9.8,70.0,10.9,400,250,300,100,400,100,250,450,0.6232818901188583
12.600000000000001,9.1,0.0,7.2,5.9,5.3,67.0,11.0,450,100,200,250,200,200,300,300,0.5806953026784275
16.0,12.799999999999999,38.44341062783481,3.2,4.6,6.8,70.0,11.3,150,250,450,450,350,350,400,150,0.439073764528654
20.2,14.5,0.0,6.0,3.8,6.5,45.0,10.9,100,400,400,150,200,400,300,450,0.6205635973035116
36.3,32.5,0.0,9.0,3.3,8.0,64.0,11.4,100,450,150,400,200,400,100,150,0.6425364642275636
8.1,3.3,72.21874771034486,8.1,4.3,5.3,70.0,12.6,200,250,150,200,350,300,200,100,0.39405297059131683
8.600000000000001,4.4,0.0,6.4,2.7,4.3,70.0,11.0,250,250,200,300,150,100,400,100,0.5603081065633276
33.5,28.5,0.0,6.4,2.9,8.0,74.0,11.0,400,250,450,450,450,350,300,200,0.6767416488206757
18.1,14.0,56.25564389201563,4.3,2.6,4.8,66.0,11.0,400,100,300,300,400,100,150,150,0.42132363071823437
19.7,15.299999999999999,0.0,8.9,4.7,0.8,50.0,11.0,450,250,450,350,250,200,300,350,0.6287184757495515
28.2,23.2,0.0,9.7,3.0,5.8,68.0,11.9,450,150,400,300,350,100,150,250,0.6297378355553066
19.8,13.899999999999999,96.58170754956238,10.2,2.5,3.8,51.0,11.3,150,300,150,250,100,150,250,100,0.40889853705094054
21.7,20.3,0.0,0.0,2.3,10.0,98.0,11.3,100,350,450,200,350,400,350,400,0.6341550613802448
32.4,27.0,0.0,4.4,2.3,8.5,81.0,10.9,350,400,250,150,100,300,150,400,0.6381192384026253
22.900000000000002,22.5,0.0,0.0,2.8,10.0,98.0,11.0,250,300,200,150,150,350,100,300,0.5992703035832962
21.1,17.099999999999998,0.0,1.6,1.7,10.0,79.0,11.9,350,150,200,350,350,350,400,300,0.6246410365265316
27.8,23.9,11.229866132206297,3.9,2.6,9.5,69.0,11.4,400,400,400,400,350,100,450,250,0.4684467127521619
19.5,15.299999999999999,46.09126651833087,2.1,4.2,10.0,26.0,12.6,350,300,250,100,350,450,100,300,0.43205439343089713
15.600000000000001,10.1,0.0,3.6,1.6,9.3,64.0,10.8,350,300,150,250,450,400,350,300,0.6146739628702605
17.8,15.1,0.0,9.7,5.0,1.5,57.0,11.0,300,100,300,400,450,400,450,150,0.6228288413163005
24.7,19.599999999999998,0.0,3.9,1.5,7.8,68.0,11.3,200,450,150,150,450,450,150,100,0.6181850910900832
14.700000000000001,14.1,0.0,0.0,1.9,10.0,98.0,10.9,100,100,150,400,400,250,200,100,0.5742393572419792
24.900000000000002,19.8,0.0,4.4,2.4,7.8,70.0,11.4,350,250,400,300,350,100,450,250,0.6349478967847209
16.6,14.0,13.343706279550272,0.0,1.6,10.0,86.0,11.0,250,300,250,200,450,100,450,300,0.43149012206571963
35.3,28.3,0.0,7.5,2.9,5.3,78.0,11.0,400,300,300,300,350,200,150,250,0.652050489081277
23.400000000000002,16.9,0.0,9.6,1.4,2.3,69.0,12.6,100,150,300,100,400,200,350,150,0.5941735045545212
13.4,8.299999999999999,0.0,10.8,1.7,6.8,54.0,12.6,350,450,200,200,400,100,150,350,0.5933806691500451
32.4,28.5,0.0,6.5,4.5,7.5,77.0,11.3,300,350,150,200,100,100,450,350,0.6337020125776871
29.400000000000002,24.9,0.0,4.8,2.2,8.8,70.0,11.0,300,200,150,400,400,200,350,300,0.6395916470109382
19.6,15.7,0.0,7.8,4.6,4.8,61.0,11.0,100,350,300,250,250,200,450,150,0.6028946940037584
32.199999999999996,28.5,0.0,3.4,1.9,9.8,77.0,11.3,100,100,400,300,300,150,300,350,0.6324561283706531
34.8,30.599999999999998,0.0,11.2,2.9,5.0,71.0,11.3,250,250,100,300,100,350,250,200,0.6307571953610616
10.8,5.5,0.0,10.7,2.5,2.5,48.0,12.6,350,450,400,400,400,450,300,250,0.6297378355553066
21.6,14.799999999999999,1.599968032937976,9.4,3.9,6.5,50.0,11.3,100,100,100,150,200,100,300,450,0.46701852978884933
10.4,4.5,4.187865613466948,9.4,2.2,0.8,77.0,11.3,300,300,250,300,200,150,150,150,0.4073474557915468
33.599999999999994,26.2,0.0,12.6,2.2,0.3,47.0,11.3,200,250,350,400,100,150,150,450,0.6394783848102987
23.400000000000002,17.099999999999998,0.0,10.1,5.4,5.5,54.0,10.8,400,100,150,350,400,100,300,300,0.6147872250709
21.400000000000002,15.6,75.00146852525164,7.3,2.8,5.5,55.0,11.3,250,100,350,300,150,450,400,400,0.44407607496613594
10.0,4.1,0.0,10.5,3.8,0.5,51.0,11.3,100,100,400,150,300,250,300,450,0.5779770098630809
26.8,26.2,0.0,0.0,4.2,10.0,98.0,11.9,150,450,250,150,450,200,400,100,0.6253206097303682
22.3,16.3,109.48168817307837,3.0,3.3,5.8,78.0,11.0,400,200,150,200,200,150,200,450,0.42979528549138923
23.8,17.8,0.0,10.5,1.6,3.8,64.0,11.3,350,350,450,350,200,400,200,150,0.6331357015744898
10.200000000000001,6.0,0.0,9.6,6.8,2.5,48.0,11.9,400,100,100,450,350,100,250,200,0.5683497228087281
11.200000000000001,8.4,0.0,0.1,1.8,10.0,70.0,11.3,150,100,300,200,200,300,300,150,0.5625733505761166
23.7,20.4,0.0,0.7,3.7,10.0,86.0,10.9,100,300,250,150,350,300,250,400,0.6146739628702605
18.8,13.1,85.3900809279166,8.6,2.6,5.0,58.0,11.3,450,450,400,250,400,450,100,250,0.4519022703280028
24.0,20.5,0.0,7.5,4.7,8.5,74.0,12.6,400,100,400,450,400,200,200,150,0.6258869207335654
28.5,23.2,0.0,9.9,3.9,9.3,65.0,11.3,250,400,250,400,200,150,450,400,0.6477465254569781
23.6,22.2,0.0,0.0,1.5,10.0,83.0,11.0,150,100,200,400,100,100,250,300,0.5921347849430113
31.7,27.9,0.0,2.5,3.3,10.0,80.0,11.4,450,150,200,150,300,100,150,150,0.6138811274657845
31.1,24.599999999999998,27.432017781040265,9.3,2.9,7.5,58.0,11.3,350,400,450,200,350,250,250,400,0.4706205932557745
23.7,20.4,15.294148836087441,0.7,3.7,10.0,86.0,10.9,300,400,250,350,250,350,450,450,0.46101946133820165
16.7,12.0,0.0,10.0,3.3,1.3,55.0,12.6,200,450,450,200,200,400,100,450,0.615806584876655
35.099999999999994,30.9,0.0,6.3,2.8,8.3,70.0,11.0,400,400,400,350,450,450,100,300,0.6816119234481717
24.8,22.9,0.0,0.0,1.9,10.0,83.0,11.3,200,100,200,400,350,200,100,400,0.61070978584788
25.0,22.7,46.960880643359175,0.0,2.3,10.0,79.0,10.9,150,300,400,350,200,300,250,300,0.4451249465094789
12.100000000000001,6.6000000000000005,0.0,10.1,3.5,0.0,55.0,10.9,250,450,150,150,250,200,100,200,0.5698221314170409
27.900000000000002,23.3,0.0,11.4,3.0,4.8,65.0,12.6,150,250,450,250,300,400,250,350,0.6418568910237271
12.5,11.7,0.0,0.0,2.7,10.0,99.0,10.9,250,150,150,400,250,200,300,450,0.588736918923828
33.199999999999996,28.7,0.0,10.9,2.4,7.8,62.0,11.3,350,200,100,300,350,250,100,250,0.6315500307655376
18.2,11.6,0.0,11.5,2.8,1.3,46.0,11.4,350,250,100,350,200,250,250,450,0.6062925600229417
29.7,25.9,0.0,2.8,1.9,9.3,67.0,11.4,250,400,300,350,250,400,300,100,0.6421966776256454
21.5,20.4,39.67487260216012,0.0,3.9,10.0,99.0,11.3,150,200,100,150,350,400,250,350,0.42850436666881325
28.400000000000002,22.9,0.0,11.1,2.7,4.5,63.0,10.9,100,400,200,450,350,350,400,100,0.6411773178198903
27.900000000000002,23.3,0.0,8.9,2.0,5.8,73.0,11.9,250,350,100,450,400,100,150,400,0.6317765551668166
22.5,20.7,184.49652779288667,0.0,2.6,10.0,93.0,12.6,400,350,450,100,350,450,350,350,0.46142279664450053
24.1,16.9,0.0,11.3,3.2,2.5,46.0,11.9,250,250,350,250,150,100,200,250,0.6001764011884118
27.5,24.0,96.255396328464,1.4,2.1,10.0,72.0,10.9,100,250,150,400,400,400,400,300,0.4551295673844427
13.600000000000001,9.899999999999999,0.0,2.5,2.7,8.8,68.0,11.9,250,200,200,250,200,400,150,400,0.584659479700808
31.400000000000002,28.599999999999998,25.364639407962578,1.0,4.8,9.0,87.0,11.3,400,250,400,150,200,200,250,200,0.4496431623916651
14.3,9.2,0.0,10.2,6.2,2.0,39.0,11.3,400,450,450,350,100,200,150,450,0.6116158834529956
10.5,8.4,0.6001026667312801,0.0,1.9,10.0,64.0,11.0,450,150,150,450,100,450,200,250,0.5337973360066962
11.5,6.7,0.0,9.0,4.7,2.8,57.0,10.8,450,100,200,400,450,400,300,250,0.6053864624178261
12.0,9.7,5.249091570211572,2.2,3.2,5.5,72.0,11.0,200,150,350,150,350,450,350,350,0.42657948260206613
35.3,31.099999999999998,0.0,4.8,3.5,9.5,75.0,12.6,300,100,400,150,250,250,450,450,0.6576003369126097
25.6,23.5,0.045285534235945765,0.3,1.9,9.8,78.0,11.3,200,300,250,300,450,100,150,150,0.6057379983307629
26.8,21.599999999999998,39.06480211230241,1.8,2.3,10.0,67.0,11.3,250,100,300,450,400,450,100,100,0.4452863113623009
13.100000000000001,8.0,0.0,11.3,5.0,2.3,51.0,11.0,450,200,150,150,350,350,100,300,0.5863584127103997
12.9,9.1,0.0,5.8,4.7,6.5,59.0,11.9,350,200,300,300,450,150,200,350,0.5959856997647522
19.5,14.799999999999999,0.0,8.7,2.1,4.5,54.0,11.3,200,400,150,100,450,100,450,450,0.6159198470772944
22.5,17.2,33.10031396758055,10.1,1.8,5.5,64.0,11.4,350,450,100,350,150,150,150,150,0.42802027211034865
5.6,2.3,0.0,2.6,4.9,9.3,83.0,11.3,100,450,400,300,450,300,450,200,0.5945132911564396
34.0,30.599999999999998,40.26785846669966,5.9,3.6,8.0,73.0,11.0,200,450,150,200,300,250,300,300,0.4590830062785816
26.900000000000002,26.099999999999998,0.0,0.2,2.9,10.0,93.0,11.3,300,450,100,150,300,250,250,200,0.6187514020932805
15.5,9.6,61.47052095857825,10.6,3.0,5.3,48.0,11.0,100,350,450,400,100,400,300,100,0.4273748126990592
15.700000000000001,14.799999999999999,19.070519840523087,0.0,2.7,10.0,89.0,11.4,450,100,250,300,300,300,250,250,0.42624526035631516
21.2,14.6,0.0,8.4,1.4,2.5,67.0,11.3,450,250,400,200,150,250,450,350,0.6283786891476332
19.3,15.399999999999999,37.33280721482283,3.9,1.5,7.5,69.0,11.0,100,350,150,250,350,200,100,450,0.42527706961237327
33.4,29.7,15.006588649133914,5.4,2.7,9.3,80.0,12.6,100,300,300,200,200,100,100,300,0.43568519941288103
29.1,23.099999999999998,0.0,10.1,2.8,2.3,76.0,12.6,200,250,300,400,150,300,450,400,0.6471802144537808
30.1,24.9,0.0,8.7,2.2,7.3,78.0,11.0,350,350,150,400,250,200,450,100,0.6400446958134959
27.5,22.7,0.0,10.9,1.9,0.3,64.0,11.3,350,150,450,250,300,300,250,300,0.6378927140013466
29.900000000000002,25.7,0.0,1.5,2.0,10.0,80.0,10.9,100,150,150,200,300,250,100,150,0.5989305169813779
11.4,7.6000000000000005,0.0,8.7,3.4,2.8,69.0,10.9,300,350,350,400,400,350,150,200,0.6030079562043978
9.8,6.5,0.0,9.3,5.2,0.8,58.0,11.4,400,200,450,450,350,250,200,350,0.6061792978223022
17.5,13.899999999999999,0.0,2.7,1.7,4.8,82.0,12.6,400,150,350,400,250,250,450,150,0.6134280786632267
14.8,11.1,0.0,6.8,5.2,7.3,70.0,11.3,350,100,250,150,250,400,100,100,0.5727669486336665
7.5,3.7,17.088243115573523,6.5,3.9,4.0,73.0,10.9,300,300,250,100,400,250,150,250,0.4050257918061139
18.5,11.399999999999999,0.0,9.3,2.3,7.8,56.0,12.6,400,450,200,300,200,250,300,200,0.6103699992459617
7.6,2.9000000000000004,0.0,7.6,1.9,2.8,61.0,11.3,250,250,150,400,150,250,350,100,0.5641590213850687
35.199999999999996,29.7,59.11251061296852,4.1,3.3,8.8,74.0,11.4,150,300,150,350,100,150,400,150,0.4468192774641098
31.900000000000002,26.7,0.0,4.8,2.1,10.0,83.0,10.8,450,250,100,250,100,100,250,100,0.6145607006696211
12.5,7.6000000000000005,0.0,5.4,2.6,7.5,66.0,11.3,200,100,400,450,200,100,200,300,0.5789963696688358
21.2,13.299999999999999,0.0,10.3,2.2,5.0,68.0,11.9,300,250,300,150,150,450,350,350,0.617845304488165
32.199999999999996,26.8,0.0,2.1,2.3,8.8,89.0,12.6,250,100,150,200,350,250,150,100,0.6048201514146289
10.3,4.3,0.0,2.8,4.8,8.3,70.0,11.3,150,200,250,200,200,100,300,450,0.5665375275984971
12.5,7.9,0.0,7.3,5.0,6.5,66.0,10.9,200,250,100,450,200,400,150,100,0.5752587170477341
24.0,20.5,16.299594728412593,7.5,4.7,8.5,74.0,10.9,450,250,150,250,450,300,350,300,0.4523057100378913
21.0,18.8,0.0,0.0,1.8,10.0,91.0,11.3,150,100,450,450,100,400,200,150,0.6038007916088739
31.0,26.7,0.0,8.1,3.6,8.5,71.0,11.3,350,100,250,250,400,400,100,400,0.6421966776256454
20.1,13.5,8.972335327940153,11.1,2.2,3.0,61.0,11.3,250,300,200,350,100,450,200,150,0.4284634168949733
30.3,23.5,0.0,7.0,2.6,8.0,76.0,11.0,450,150,250,350,450,250,200,200,0.6418568910237271
21.8,15.299999999999999,14.136117405973012,6.6,1.5,5.3,68.0,11.0,150,200,300,200,300,400,400,100,0.4329421298123074
19.900000000000002,14.299999999999999,50.48890947110171,11.7,2.6,3.0,54.0,10.9,400,300,250,350,450,350,150,100,0.44052604820405195
30.7,26.2,14.72923265167388,2.2,2.3,10.0,74.0,11.3,350,400,100,350,300,350,150,150,0.45222513261490865
24.1,16.9,140.89266860173066,11.3,3.2,2.5,46.0,10.9,250,200,100,350,450,350,300,450,0.45085339878465974
21.2,17.7,0.0,0.5,2.6,8.8,63.0,10.8,150,200,400,100,100,400,200,300,0.5973448461724257
24.6,21.599999999999998,0.0,3.3,2.4,7.0,75.0,12.6,400,300,450,400,100,100,150,300,0.6218094815105455
18.5,17.9,0.0,0.0,1.6,10.0,88.0,11.0,400,350,450,450,450,250,350,400,0.6498985072691276
25.5,17.8,0.0,10.8,3.9,6.3,47.0,10.9,250,350,400,450,450,450,200,150,0.648765885262733
12.700000000000001,7.1000000000000005,0.0,10.2,2.5,0.5,64.0,11.3,350,400,400,250,200,150,150,200,0.5872645103155152
27.2,22.0,0.0,12.5,2.8,2.5,63.0,11.3,150,150,400,100,350,400,100,200,0.6141076518670633
19.400000000000002,14.2,31.198202323071232,9.6,2.1,2.3,64.0,10.9,250,100,250,100,400,300,200,350,0.42592252902367
23.1,15.799999999999999,0.0,11.6,2.9,0.5,40.0,11.9,350,300,300,450,350,350,350,200,0.6411773178198903
23.0,15.0,0.0,10.7,2.5,4.8,44.0,12.6,350,100,150,350,150,150,300,150,0.5900960653315013
8.9,6.4,0.0,0.2,1.6,9.5,80.0,11.3,450,200,200,450,350,400,250,150,0.5934939313506846
25.400000000000002,20.2,0.0,4.2,2.2,7.5,64.0,11.3,250,450,200,400,350,150,200,350,0.6312102441636194
27.8,26.2,13.835432198279962,0.0,4.5,10.0,97.0,10.9,200,250,100,250,300,300,200,150,0.43374903522646
14.3,7.5,30.930372354222428,10.1,1.4,1.0,68.0,10.9,450,300,350,100,300,150,100,100,0.41325538807714557
28.5,23.9,0.0,8.8,2.1,5.5,72.0,11.0,150,250,250,200,350,100,400,400,0.6288317379501909
28.7,23.8,36.96122015227942,9.1,3.4,3.8,61.0,12.6,350,400,350,100,400,100,100,300,0.4468192774641098
22.900000000000002,16.1,0.0,8.3,2.3,3.5,67.0,11.4,400,250,350,150,200,250,400,150,0.6153535360740973
30.3,26.9,75.20169693558239,0.2,2.5,10.0,82.0,12.6,200,400,350,250,150,250,400,250,0.45383864856186673
17.5,12.1,87.4851834819826,8.3,2.2,6.8,51.0,11.3,150,300,200,150,350,350,350,200,0.4247122926274962
19.3,14.399999999999999,0.0,10.4,5.3,4.8,54.0,11.3,350,300,100,200,400,250,300,250,0.6058395112203839
7.7,3.3,107.10483646613218,9.1,5.9,3.0,48.0,11.3,350,350,200,200,100,300,400,400,0.4141428947676554
20.0,14.799999999999999,0.0,10.2,2.8,0.5,60.0,11.4,250,450,400,400,150,400,400,450,0.6460475924473865
25.3,19.3,0.0,10.7,2.8,6.0,52.0,11.3,250,250,250,150,400,350,450,200,0.6295113111540277
28.0,23.599999999999998,4.994061289968602,9.9,4.8,2.8,64.0,11.0,450,400,350,450,200,100,300,450,0.46953513397791014
32.199999999999996,26.8,0.0,2.1,2.3,8.8,89.0,11.3,200,400,200,450,350,350,200,450,0.6606584163298747
33.599999999999994,29.2,177.43869896532274,7.6,2.7,8.5,67.0,11.3,350,400,450,250,100,100,150,250,0.4551295673844427
9.8,3.5,173.30803614714964,9.9,2.7,0.5,55.0,11.0,100,150,450,350,300,200,350,100,0.40962467888863957
10.100000000000001,6.2,0.0,2.9,2.6,10.0,63.0,11.4,200,250,250,100,200,400,200,450,0.576731125656047
28.7,26.2,0.0,0.9,2.2,10.0,87.0,10.8,350,250,450,150,150,100,100,300,0.6176187800868862
